Type,dept_id,dept_name,service_id,service_name,activity_id,activity_name,fund_id,fund_name,object_id,object_name,outcome_id,outcome_name,subobject_id,subobject_name,amount,FID
Expenditures,3100,Housing and Community Development  ,748,Affordable Housing,1,Housing Development Finance and Project Management,4000,Federal  ,3,Contractual Services,20,Clean and Healthy Communities,320,In-service Training,1207,6278
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,3,Demolition Inspection,1001,General  ,4,Materials and Supplies,20,Clean and Healthy Communities,401,Motor Vehicle Fuels and Lubricants,1499,6279
Expenditures,3100,Housing and Community Development  ,750,Housing Rehabilitation Services,1,Housing Rehabilitation Loans,4000,Federal  ,3,Contractual Services,20,Clean and Healthy Communities,321,Legal Fees,25672,6280
Expenditures,3100,Housing and Community Development  ,748,Affordable Housing,1,Housing Development Finance and Project Management,4000,Federal  ,3,Contractual Services,20,Clean and Healthy Communities,321,Legal Fees,63481,6281
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,3,Demolition Inspection,1001,General  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,512,MOIT Hardware Replacement,1214,6282
Expenditures,3100,Housing and Community Development  ,750,Housing Rehabilitation Services,1,Housing Rehabilitation Loans,4000,Federal  ,3,Contractual Services,20,Clean and Healthy Communities,325,Rental of Operating Equipment,3751,6283
Expenditures,3100,Housing and Community Development  ,748,Affordable Housing,1,Housing Development Finance and Project Management,4000,Federal  ,3,Contractual Services,20,Clean and Healthy Communities,325,Rental of Operating Equipment,1647,6284
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,3,Demolition Inspection,1001,General  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,513,MOIT Software Maintenance,873,6285
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,3,Demolition Inspection,1001,General  ,7,"Grants, Subsidies and Contributions",20,Clean and Healthy Communities,740,Workers' Comp - Direct,2922,6286
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,1,Salaries,20,Clean and Healthy Communities,101,Permanent Full-time,580656,6287
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,1,Salaries,20,Clean and Healthy Communities,115,Sick Leave Conversion (Regular),1226,6288
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,1,Salaries,20,Clean and Healthy Communities,196,Turnover Savings,-49500,6289
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,2,Other Personnel Costs,20,Clean and Healthy Communities,201,Social Security-City Share (Regular),37855,6290
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,2,Other Personnel Costs,20,Clean and Healthy Communities,202,Employees Retirement - City Share (Regular),100871,6291
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,2,Other Personnel Costs,20,Clean and Healthy Communities,205,Medical and Hospital Insurance,39986,6292
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,2,Other Personnel Costs,20,Clean and Healthy Communities,207,Health Maintenance Organizations,79541,6293
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,2,Other Personnel Costs,20,Clean and Healthy Communities,212,Prescription Drugs (Classified),15319,6294
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,2,Other Personnel Costs,20,Clean and Healthy Communities,213,Vision Care (CUB),470,6295
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,2,Other Personnel Costs,20,Clean and Healthy Communities,231,FICA - Medicare Only,8768,6296
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,2,Other Personnel Costs,20,Clean and Healthy Communities,233,Survivor Benefits,1437,6297
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,2,Other Personnel Costs,20,Clean and Healthy Communities,235,Dental,2936,6298
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,3,Contractual Services,20,Clean and Healthy Communities,303,Local Expense Reimbursement,554,6299
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,3,Contractual Services,20,Clean and Healthy Communities,305,Municipal Telephone Exchange,382,6300
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,3,Contractual Services,20,Clean and Healthy Communities,307,Printing,9270,6301
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,3,Contractual Services,20,Clean and Healthy Communities,310,Municipal Post Office,2151,6302
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,3,Contractual Services,20,Clean and Healthy Communities,311,Rental of Business Machines,1362,6303
Expenditures,3100,Housing and Community Development  ,745,Housing Code Enforcement,5,Property Maintenance Code Enforcement,1001,General  ,4,Materials and Supplies,20,Clean and Healthy Communities,401,Motor Vehicle Fuels and Lubricants,28172,6304
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,3,Contractual Services,20,Clean and Healthy Communities,319,Tuition Reimbursement,598,6305
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,3,Contractual Services,20,Clean and Healthy Communities,320,In-service Training,1714,6306
Expenditures,3100,Housing and Community Development  ,751,Building and Zoning Inspections and Permits,4,Permit Processing,1001,General  ,3,Contractual Services,20,Clean and Healthy Communities,322,Dues,543,6307
Expenditures,3100,Housing and Community Development  ,745,Housing Code Enforcement,5,Property Maintenance Code Enforcement,1001,General  ,4,Materials and Supplies,20,Clean and Healthy Communities,402,Office Supplies,25399,6308
Expenditures,3100,Housing and Community Development  ,748,Affordable Housing,1,Housing Development Finance and Project Management,4000,Federal  ,3,Contractual Services,20,Clean and Healthy Communities,326,Other Professional Services,20953,6309
Expenditures,3100,Housing and Community Development  ,745,Housing Code Enforcement,5,Property Maintenance Code Enforcement,1001,General  ,4,Materials and Supplies,20,Clean and Healthy Communities,403,Clothing and Footwear,16446,6310
Expenditures,3100,Housing and Community Development  ,750,Housing Rehabilitation Services,1,Housing Rehabilitation Loans,4000,Federal  ,3,Contractual Services,20,Clean and Healthy Communities,326,Other Professional Services,8743,6311
Expenditures,3100,Housing and Community Development  ,748,Affordable Housing,1,Housing Development Finance and Project Management,4000,Federal  ,4,Materials and Supplies,20,Clean and Healthy Communities,402,Office Supplies,5083,6312
Expenditures,3100,Housing and Community Development  ,750,Housing Rehabilitation Services,1,Housing Rehabilitation Loans,4000,Federal  ,4,Materials and Supplies,20,Clean and Healthy Communities,402,Office Supplies,4244,6313
Expenditures,3100,Housing and Community Development  ,748,Affordable Housing,1,Housing Development Finance and Project Management,4000,Federal  ,4,Materials and Supplies,20,Clean and Healthy Communities,406,Business Machine Supplies,1851,6314
Expenditures,3100,Housing and Community Development  ,750,Housing Rehabilitation Services,1,Housing Rehabilitation Loans,4000,Federal  ,4,Materials and Supplies,20,Clean and Healthy Communities,403,Clothing and Footwear,1108,6315
Expenditures,3100,Housing and Community Development  ,748,Affordable Housing,1,Housing Development Finance and Project Management,4000,Federal  ,4,Materials and Supplies,20,Clean and Healthy Communities,408,Books and Periodicals,571,6316
Expenditures,3100,Housing and Community Development  ,750,Housing Rehabilitation Services,1,Housing Rehabilitation Loans,4000,Federal  ,4,Materials and Supplies,20,Clean and Healthy Communities,406,Business Machine Supplies,7279,6317
Expenditures,3100,Housing and Community Development  ,748,Affordable Housing,1,Housing Development Finance and Project Management,4000,Federal  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,501,Office Furniture and Equipment,970,6318
Expenditures,3100,Housing and Community Development  ,750,Housing Rehabilitation Services,1,Housing Rehabilitation Loans,4000,Federal  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,508,Computer Software,34650,6319
Expenditures,3100,Housing and Community Development  ,748,Affordable Housing,1,Housing Development Finance and Project Management,4000,Federal  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,503,Data - Word Processing Equipment,1200,6320
Expenditures,3100,Housing and Community Development  ,750,Housing Rehabilitation Services,1,Housing Rehabilitation Loans,4000,Federal  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,512,MOIT Hardware Replacement,7067,6321
Expenditures,3100,Housing and Community Development  ,748,Affordable Housing,1,Housing Development Finance and Project Management,4000,Federal  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,512,MOIT Hardware Replacement,1984,6322
Expenditures,3100,Housing and Community Development  ,750,Housing Rehabilitation Services,1,Housing Rehabilitation Loans,4000,Federal  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,513,MOIT Software Maintenance,5344,6323
Expenditures,3100,Housing and Community Development  ,748,Affordable Housing,1,Housing Development Finance and Project Management,4000,Federal  ,5,"Equipment - $4,999 or less",20,Clean and Healthy Communities,513,MOIT Software Maintenance,1456,6324
Expenditures,3100,Housing and Community Development  ,748,Affordable Housing,1,Housing Development Finance and Project Management,4000,Federal  ,7,"Grants, Subsidies and Contributions",20,Clean and Healthy Communities,740,Workers' Comp - Direct,4920,6325
Expenditures,3100,Housing and Community Development  ,748,Affordable Housing,2,Affordable Housing Trust Fund,6000,Special Revenue  ,1,Salaries,20,Clean and Healthy Communities,101,Permanent Full-time,313410,6326
